current_path,suggested_path,size,modified_ts
analysis/flatfiles_ticks/raw/BINANCE/20250903/IDDI-5171075+SC-BINANCE_SPOT_BTC_USDC+S-BTCUSDC.csv.gz,artifacts/analysis/flatfiles_ticks/raw/BINANCE/20250903/IDDI-5171075+SC-BINANCE_SPOT_BTC_USDC+S-BTCUSDC.csv.gz,20195232,2025-10-05T01:07:22.296076
analysis/flatfiles_ticks/raw/BINANCE/20250903/IDDI-138123+SC-BINANCE_SPOT_BTC_USDT+S-BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks/raw/BINANCE/20250903/IDDI-138123+SC-BINANCE_SPOT_BTC_USDT+S-BTCUSDT.csv.gz,83293164,2025-10-05T01:07:13.432582
analysis/flatfiles_ticks/raw/BINANCE/20250904/IDDI-5171075+SC-BINANCE_SPOT_BTC_USDC+S-BTCUSDC.csv.gz,artifacts/analysis/flatfiles_ticks/raw/BINANCE/20250904/IDDI-5171075+SC-BINANCE_SPOT_BTC_USDC+S-BTCUSDC.csv.gz,20048791,2025-10-05T01:08:06.223202
analysis/flatfiles_ticks/raw/BINANCE/20250904/IDDI-138123+SC-BINANCE_SPOT_BTC_USDT+S-BTCUSDT.csv.gz,artifacts/analysis/flatfiles_ticks/raw/BINANCE/20250904/IDDI-138123+SC-BINANCE_SPOT_BTC_USDT+S-BTCUSDT.csv.gz,83917904,2025-10-05T01:07:55.883245
analysis/_graveyard/20251004_140207/flatfiles_1s/panel/candles_1s_panel_v2.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_1s/panel/candles_1s_panel_v2.parquet,38033294,2025-10-04T00:17:32.757232
analysis/_graveyard/20251004_140207/flatfiles_1s/panel/candles_1s_panel_v3.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_1s/panel/candles_1s_panel_v3.parquet,66511641,2025-10-04T13:29:12.526511
analysis/_graveyard/20251004_140207/flatfiles_1s/panel/candles_1s_panel_v3a.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_1s/panel/candles_1s_panel_v3a.parquet,41967935,2025-10-04T13:48:05.752617
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/COINBASE/20250901/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/COINBASE/20250901/btc_ticks.parquet,59457625,2025-10-04T00:15:31.951513
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/COINBASE/20250906/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/COINBASE/20250906/btc_ticks.parquet,26934077,2025-10-04T00:15:32.932109
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/COINBASE/20250907/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/COINBASE/20250907/btc_ticks.parquet,25262211,2025-10-04T00:15:33.834255
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/COINBASE/20250905/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/COINBASE/20250905/btc_ticks.parquet,52646650,2025-10-04T00:15:35.605611
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/COINBASE/20250902/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/COINBASE/20250902/btc_ticks.parquet,53731117,2025-10-04T00:15:37.802772
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/COINBASE/20250903/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/COINBASE/20250903/btc_ticks.parquet,45485475,2025-10-04T00:15:39.421459
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/COINBASE/20250904/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/COINBASE/20250904/btc_ticks.parquet,46651575,2025-10-04T00:15:41.025312
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BYBITSPOT/20250901/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BYBITSPOT/20250901/btc_ticks.parquet,36399110,2025-10-04T00:15:42.836350
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BYBITSPOT/20250906/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BYBITSPOT/20250906/btc_ticks.parquet,10805092,2025-10-04T00:15:43.370208
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BYBITSPOT/20250907/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BYBITSPOT/20250907/btc_ticks.parquet,12505689,2025-10-04T00:15:43.967968
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BYBITSPOT/20250905/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BYBITSPOT/20250905/btc_ticks.parquet,38914405,2025-10-04T00:15:45.855402
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BYBITSPOT/20250902/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BYBITSPOT/20250902/btc_ticks.parquet,37018899,2025-10-04T00:15:48.241602
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BYBITSPOT/20250903/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BYBITSPOT/20250903/btc_ticks.parquet,28524171,2025-10-04T00:15:49.996102
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BYBITSPOT/20250904/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BYBITSPOT/20250904/btc_ticks.parquet,26499615,2025-10-04T00:15:51.353560
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BITGET/20250901/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BITGET/20250901/btc_ticks.parquet,20839776,2025-10-04T00:15:52.338184
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BITGET/20250906/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BITGET/20250906/btc_ticks.parquet,7355926,2025-10-04T00:15:52.693682
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BITGET/20250907/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BITGET/20250907/btc_ticks.parquet,7529877,2025-10-04T00:15:53.048446
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BITGET/20250905/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BITGET/20250905/btc_ticks.parquet,16757685,2025-10-04T00:15:53.897893
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BITGET/20250902/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BITGET/20250902/btc_ticks.parquet,27079322,2025-10-04T00:15:55.453875
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BITGET/20250903/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BITGET/20250903/btc_ticks.parquet,15422086,2025-10-04T00:15:56.338886
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BITGET/20250904/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BITGET/20250904/btc_ticks.parquet,13842873,2025-10-04T00:15:57.004994
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BINANCE/20250901/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BINANCE/20250901/btc_ticks.parquet,168320700,2025-10-04T00:16:07.674176
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BINANCE/20250906/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BINANCE/20250906/btc_ticks.parquet,52037671,2025-10-04T00:16:10.393440
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BINANCE/20250907/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BINANCE/20250907/btc_ticks.parquet,57290504,2025-10-04T00:16:13.095806
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BINANCE/20250905/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BINANCE/20250905/btc_ticks.parquet,109831857,2025-10-04T00:16:18.902117
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BINANCE/20250902/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BINANCE/20250902/btc_ticks.parquet,163937846,2025-10-04T00:16:28.479449
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BINANCE/20250903/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BINANCE/20250903/btc_ticks.parquet,142528001,2025-10-04T00:16:36.327541
analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BINANCE/20250904/btc_ticks.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/clean/BINANCE/20250904/btc_ticks.parquet,143540855,2025-10-04T00:16:44.011609
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_aug2025/BINANCE_clean_202508.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_aug2025/BINANCE_clean_202508.parquet,4828,2025-10-04T11:14:28.881023
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_aug2025/BITGET_clean_202508.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_aug2025/BITGET_clean_202508.parquet,4823,2025-10-04T11:14:28.891752
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_aug2025/BYBITSPOT_clean_202508.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_aug2025/BYBITSPOT_clean_202508.parquet,4838,2025-10-04T11:14:28.888999
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_aug2025/COINBASE_clean_202508.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_aug2025/COINBASE_clean_202508.parquet,4833,2025-10-04T11:14:28.885869
analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BYBITSPOT_20250803_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BYBITSPOT_20250803_BTCUSDT.csv.gz,11540117,2025-10-04T13:14:45.505174
analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BINANCE_20250805_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BINANCE_20250805_BTCUSDT.csv.gz,96392989,2025-10-04T13:15:27.980538
analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BINANCE_20250803_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BINANCE_20250803_BTCUSDT.csv.gz,53775324,2025-10-04T13:14:34.969086
analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BYBITSPOT_20250805_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BYBITSPOT_20250805_BTCUSDT.csv.gz,21843782,2025-10-04T13:15:43.592884
analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BINANCE_20250806_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BINANCE_20250806_BTCUSDT.csv.gz,75969139,2025-10-04T13:16:25.437498
analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BYBITSPOT_20250807_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BYBITSPOT_20250807_BTCUSDT.csv.gz,21440770,2025-10-04T13:17:39.634919
analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BYBITSPOT_20250806_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BYBITSPOT_20250806_BTCUSDT.csv.gz,18801274,2025-10-04T13:16:40.922841
analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BINANCE_20250807_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BINANCE_20250807_BTCUSDT.csv.gz,86831972,2025-10-04T13:17:23.461235
analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/COINBASE_20250805_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/COINBASE_20250805_BTCUSDT.csv.gz,967317,2025-10-04T13:15:32.529592
analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BITGET_20250807_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BITGET_20250807_BTCUSDT.csv.gz,9768126,2025-10-04T13:17:48.678056
analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BITGET_20250806_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BITGET_20250806_BTCUSDT.csv.gz,7689324,2025-10-04T13:16:48.120723
analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BITGET_20250803_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BITGET_20250803_BTCUSDT.csv.gz,4093351,2025-10-04T13:14:51.353354
analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/COINBASE_20250806_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/COINBASE_20250806_BTCUSDT.csv.gz,651800,2025-10-04T13:16:29.823290
analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/COINBASE_20250807_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/COINBASE_20250807_BTCUSDT.csv.gz,903330,2025-10-04T13:17:28.071675
analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BITGET_20250805_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/week_20250801_20250807/BITGET_20250805_BTCUSDT.csv.gz,7084847,2025-10-04T13:15:51.085053
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly/BINANCE_clean_202509.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly/BINANCE_clean_202509.parquet,839944678,2025-10-04T10:43:52.054973
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly/BITGET_clean_202509.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly/BITGET_clean_202509.parquet,106158539,2025-10-04T10:44:26.471194
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly/COINBASE_clean_202509.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly/COINBASE_clean_202509.parquet,306471522,2025-10-04T10:44:15.750604
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly/BYBITSPOT_clean_202509.parquet,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly/BYBITSPOT_clean_202509.parquet,188822425,2025-10-04T10:44:22.933370
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BYBITSPOT_20250804_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BYBITSPOT_20250804_BTCUSDT.csv.gz,18905149,2025-10-04T12:28:01.558764
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BINANCE_20250802_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BINANCE_20250802_BTCUSDT.csv.gz,81369532,2025-10-04T12:26:41.929194
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BITGET_20250831_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BITGET_20250831_BTCUSDT.csv.gz,7932372,2025-10-04T11:59:23.287386
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BINANCE_20250804_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BINANCE_20250804_BTCUSDT.csv.gz,73442338,2025-10-04T12:27:39.854254
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BYBITSPOT_20250802_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BYBITSPOT_20250802_BTCUSDT.csv.gz,15856759,2025-10-04T12:27:02.852023
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BYBITSPOT_20250815_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BYBITSPOT_20250815_BTCUSDT.csv.gz,20025390,2025-10-04T11:58:34.493540
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BINANCE_20250801_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BINANCE_20250801_BTCUSDT.csv.gz,156762980,2025-10-04T11:57:13.013198
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/COINBASE_20250831_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/COINBASE_20250831_BTCUSDT.csv.gz,534736,2025-10-04T11:59:09.650249
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BINANCE_20250815_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BINANCE_20250815_BTCUSDT.csv.gz,107509350,2025-10-04T11:58:19.382205
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BYBITSPOT_20250801_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BYBITSPOT_20250801_BTCUSDT.csv.gz,28094502,2025-10-04T11:57:30.686998
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/COINBASE_20250802_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/COINBASE_20250802_BTCUSDT.csv.gz,762243,2025-10-04T12:26:53.339396
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BITGET_20250815_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BITGET_20250815_BTCUSDT.csv.gz,11629844,2025-10-04T11:58:41.963265
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/COINBASE_20250804_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/COINBASE_20250804_BTCUSDT.csv.gz,662892,2025-10-04T12:27:48.767225
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BITGET_20250801_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BITGET_20250801_BTCUSDT.csv.gz,11503174,2025-10-04T11:57:38.099582
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/COINBASE_20250801_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/COINBASE_20250801_BTCUSDT.csv.gz,1984859,2025-10-04T11:57:17.806757
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BITGET_20250804_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BITGET_20250804_BTCUSDT.csv.gz,5982196,2025-10-04T12:28:09.076950
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BYBITSPOT_20250831_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BYBITSPOT_20250831_BTCUSDT.csv.gz,10535383,2025-10-04T11:59:16.494807
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/COINBASE_20250815_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/COINBASE_20250815_BTCUSDT.csv.gz,836594,2025-10-04T11:58:23.782581
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BINANCE_20250831_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BINANCE_20250831_BTCUSDT.csv.gz,52278484,2025-10-04T11:59:05.516980
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BITGET_20250802_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202508/BITGET_20250802_BTCUSDT.csv.gz,4887026,2025-10-04T12:27:11.805242
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BYBITSPOT_20250915_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BYBITSPOT_20250915_BTCUSDT.csv.gz,28287673,2025-10-04T12:01:20.827044
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BYBITSPOT_20250908_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BYBITSPOT_20250908_BTCUSDT.csv.gz,21196524,2025-10-04T12:00:01.364947
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/COINBASE_20250930_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/COINBASE_20250930_BTCUSDT.csv.gz,1775678,2025-10-04T12:02:34.800036
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BINANCE_20250915_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BINANCE_20250915_BTCUSDT.csv.gz,139699813,2025-10-04T12:01:02.179681
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BINANCE_20250908_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BINANCE_20250908_BTCUSDT.csv.gz,66356338,2025-10-04T11:59:46.817254
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BITGET_20250930_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BITGET_20250930_BTCUSDT.csv.gz,15970187,2025-10-04T12:02:55.516049
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BINANCE_20250930_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BINANCE_20250930_BTCUSDT.csv.gz,148127589,2025-10-04T12:02:29.978661
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BYBITSPOT_20250930_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BYBITSPOT_20250930_BTCUSDT.csv.gz,24711408,2025-10-04T12:02:46.455997
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/COINBASE_20250908_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/COINBASE_20250908_BTCUSDT.csv.gz,818934,2025-10-04T11:59:50.484519
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/COINBASE_20250915_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/COINBASE_20250915_BTCUSDT.csv.gz,1196350,2025-10-04T12:01:06.426400
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BITGET_20250915_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BITGET_20250915_BTCUSDT.csv.gz,19905331,2025-10-04T12:01:33.168248
analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BITGET_20250908_BTCUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/monthly_202509_rest/BITGET_20250908_BTCUSDT.csv.gz,7489204,2025-10-04T12:00:08.372190
analysis/_graveyard/20251004_140207/flatfiles_ticks/raw/COINBASE/20250901/IDDI-5950967+SC-COINBASE_SPOT_BTC_USDT+S-BTC__002DUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/raw/COINBASE/20250901/IDDI-5950967+SC-COINBASE_SPOT_BTC_USDT+S-BTC__002DUSDT.csv.gz,1281666,2025-10-04T00:09:17.113043
analysis/_graveyard/20251004_140207/flatfiles_ticks/raw/COINBASE/20250906/IDDI-5950967+SC-COINBASE_SPOT_BTC_USDT+S-BTC__002DUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/raw/COINBASE/20250906/IDDI-5950967+SC-COINBASE_SPOT_BTC_USDT+S-BTC__002DUSDT.csv.gz,271555,2025-10-04T00:09:53.199005
analysis/_graveyard/20251004_140207/flatfiles_ticks/raw/COINBASE/20250906/IDDI-27576+SC-COINBASE_SPOT_BTC_USD+S-BTC__002DUSD.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/raw/COINBASE/20250906/IDDI-27576+SC-COINBASE_SPOT_BTC_USD+S-BTC__002DUSD.csv.gz,18035169,2025-10-04T00:09:50.519962
analysis/_graveyard/20251004_140207/flatfiles_ticks/raw/COINBASE/20250907/IDDI-5950967+SC-COINBASE_SPOT_BTC_USDT+S-BTC__002DUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/raw/COINBASE/20250907/IDDI-5950967+SC-COINBASE_SPOT_BTC_USDT+S-BTC__002DUSDT.csv.gz,310504,2025-10-04T00:10:00.408858
analysis/_graveyard/20251004_140207/flatfiles_ticks/raw/COINBASE/20250907/IDDI-27576+SC-COINBASE_SPOT_BTC_USD+S-BTC__002DUSD.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/raw/COINBASE/20250907/IDDI-27576+SC-COINBASE_SPOT_BTC_USD+S-BTC__002DUSD.csv.gz,16897219,2025-10-04T00:09:58.417832
analysis/_graveyard/20251004_140207/flatfiles_ticks/raw/COINBASE/20250905/IDDI-5950967+SC-COINBASE_SPOT_BTC_USDT+S-BTC__002DUSDT.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/raw/COINBASE/20250905/IDDI-5950967+SC-COINBASE_SPOT_BTC_USDT+S-BTC__002DUSDT.csv.gz,1793962,2025-10-04T00:09:49.968052
analysis/_graveyard/20251004_140207/flatfiles_ticks/raw/COINBASE/20250905/IDDI-27576+SC-COINBASE_SPOT_BTC_USD+S-BTC__002DUSD.csv.gz,artifacts/analysis/_graveyard/20251004_140207/flatfiles_ticks/raw/COINBASE/20250905/IDDI-27576+SC-COINBASE_SPOT_BTC_USD+S-BTC__002DUSD.csv.gz,33756007,2025-10-04T00:09:47.079203
