venue,window_start,lrs,mean_correlation
BINANCE,177840,0.9819218537902605,0.9819218537902605
COINBASE,177840,0.9830443635092552,0.9830443635092552
BYBITSPOT,177840,0.988555820260402,0.988555820260402
BITGET,177840,0.9826726264784064,0.9826726264784064
BINANCE,177900,0.9863993382881194,0.9863993382881194
COINBASE,177900,0.9885143392404724,0.9885143392404724
BYBITSPOT,177900,0.9926621449323889,0.9926621449323889
BITGET,177900,0.9895600353149595,0.9895600353149595
BINANCE,177960,0.9717417973216672,0.9717417973216672
COINBASE,177960,0.9793983751874902,0.9793983751874902
BYBITSPOT,177960,0.9834029801970955,0.9834029801970955
BITGET,177960,0.9786703045524973,0.9786703045524973
BINANCE,178020,0.9814200437023883,0.9814200437023883
COINBASE,178020,0.9795745561089951,0.9795745561089951
BYBITSPOT,178020,0.9865854979368729,0.9865854979368729
BITGET,178020,0.9805881459654824,0.9805881459654824
BINANCE,178080,0.9877914319513789,0.9877914319513789
COINBASE,178080,0.9853123981500462,0.9853123981500462
BYBITSPOT,178080,0.9888668321086076,0.9888668321086076
BITGET,178080,0.9869490671217015,0.9869490671217015
BINANCE,178140,0.9903124765622641,0.9903124765622641
COINBASE,178140,0.9919813813636646,0.9919813813636646
BYBITSPOT,178140,0.9907115187774874,0.9907115187774874
BITGET,178140,0.9922142034420248,0.9922142034420248
BINANCE,178200,0.9349299829006975,0.9349299829006975
COINBASE,178200,0.9526738551086457,0.9526738551086457
BYBITSPOT,178200,0.9494154180994895,0.9494154180994895
BITGET,178200,0.9606730381776639,0.9606730381776639
BINANCE,178260,0.9074480744053451,0.9074480744053451
COINBASE,178260,0.9383357455058826,0.9383357455058826
BYBITSPOT,178260,0.9303249409930027,0.9303249409930027
BITGET,178260,0.9374577412321833,0.9374577412321833
BINANCE,178320,0.9240762700104219,0.9240762700104219
COINBASE,178320,0.9431759412714964,0.9431759412714964
BYBITSPOT,178320,0.9510352428593355,0.9510352428593355
BITGET,178320,0.9505360277552275,0.9505360277552275
BINANCE,178380,0.9740354992054527,0.9740354992054527
COINBASE,178380,0.9825459824881051,0.9825459824881051
BYBITSPOT,178380,0.9838763888846089,0.9838763888846089
BITGET,178380,0.9802594884530133,0.9802594884530133
BINANCE,178440,0.9766071170290284,0.9766071170290284
COINBASE,178440,0.9835256748025017,0.9835256748025017
BYBITSPOT,178440,0.9859344005975991,0.9859344005975991
BITGET,178440,0.980708467715368,0.980708467715368
BINANCE,178500,0.9834631803262615,0.9834631803262615
COINBASE,178500,0.9897747676084693,0.9897747676084693
BYBITSPOT,178500,0.9897114623556827,0.9897114623556827
BITGET,178500,0.990274054996514,0.990274054996514
BINANCE,178560,0.9614968648155539,0.9614968648155539
COINBASE,178560,0.9719124141752729,0.9719124141752729
BYBITSPOT,178560,0.9736749253580617,0.9736749253580617
BITGET,178560,0.9728719283351294,0.9728719283351294
BINANCE,178620,0.9718141339314418,0.9718141339314418
COINBASE,178620,0.9724991465029986,0.9724991465029986
BYBITSPOT,178620,0.9729002976499403,0.9729002976499403
BITGET,178620,0.9708387995781237,0.9708387995781237
BINANCE,178680,0.9835013315163822,0.9835013315163822
COINBASE,178680,0.9823714108811809,0.9823714108811809
BYBITSPOT,178680,0.9845582499262151,0.9845582499262151
BITGET,178680,0.9796059827572375,0.9796059827572375
BINANCE,178740,0.9850345380388532,0.9850345380388532
COINBASE,178740,0.9831884157320401,0.9831884157320401
BYBITSPOT,178740,0.9868738530163564,0.9868738530163564
BITGET,178740,0.9816759971136039,0.9816759971136039
BINANCE,178800,0.9883591816182422,0.9883591816182422
COINBASE,178800,0.9855217683887955,0.9855217683887955
BYBITSPOT,178800,0.9906777808465282,0.9906777808465282
BITGET,178800,0.9852972563539547,0.9852972563539547
BINANCE,178860,0.9876599569729815,0.9876599569729815
COINBASE,178860,0.9829969999797695,0.9829969999797695
BYBITSPOT,178860,0.9895322613798297,0.9895322613798297
BITGET,178860,0.9832925856617685,0.9832925856617685
BINANCE,178920,0.9960542146075563,0.9960542146075563
COINBASE,178920,0.994809311259257,0.994809311259257
BYBITSPOT,178920,0.9961921571587915,0.9961921571587915
BITGET,178920,0.9950600836398001,0.9950600836398001
BINANCE,178980,0.9969020310840859,0.9969020310840859
COINBASE,178980,0.9959526025223547,0.9959526025223547
BYBITSPOT,178980,0.9973237252777093,0.9973237252777093
BITGET,178980,0.9965640607783038,0.9965640607783038
BINANCE,179040,0.9951778972251925,0.9951778972251925
COINBASE,179040,0.9941201083597662,0.9941201083597662
BYBITSPOT,179040,0.9953879158837777,0.9953879158837777
BITGET,179040,0.9948645844426688,0.9948645844426688
BINANCE,179100,0.9434182207815667,0.9434182207815667
COINBASE,179100,0.9409966791871858,0.9409966791871858
BYBITSPOT,179100,0.9499671823729755,0.9499671823729755
BITGET,179100,0.9461900442731421,0.9461900442731421
BINANCE,179160,0.9543421522284405,0.9543421522284405
COINBASE,179160,0.942579983188533,0.942579983188533
BYBITSPOT,179160,0.9575894841461962,0.9575894841461962
BITGET,179160,0.9523331428669866,0.9523331428669866
BINANCE,179220,0.9893686548290074,0.9893686548290074
COINBASE,179220,0.9855072625914113,0.9855072625914113
BYBITSPOT,179220,0.9908058082297341,0.9908058082297341
BITGET,179220,0.9856681827405435,0.9856681827405435
BINANCE,179280,0.9882991680808981,0.9882991680808981
COINBASE,179280,0.9839631886055056,0.9839631886055056
BYBITSPOT,179280,0.9895521121574338,0.9895521121574338
BITGET,179280,0.9828723389187758,0.9828723389187758
BINANCE,179340,0.9739983253269524,0.9739983253269524
COINBASE,179340,0.9682367164404729,0.9682367164404729
BYBITSPOT,179340,0.9768784028963235,0.9768784028963235
BITGET,179340,0.9597966341415347,0.9597966341415347
BINANCE,179400,0.9786962396261423,0.9786962396261423
COINBASE,179400,0.9746714343536574,0.9746714343536574
BYBITSPOT,179400,0.9809350710934793,0.9809350710934793
BITGET,179400,0.9744811810246131,0.9744811810246131
BINANCE,179460,0.9759518639776421,0.9759518639776421
COINBASE,179460,0.9668758286327845,0.9668758286327845
BYBITSPOT,179460,0.9766192585813736,0.9766192585813736
BITGET,179460,0.9696793849537103,0.9696793849537103
BINANCE,179520,0.9920404991401601,0.9920404991401601
COINBASE,179520,0.990358715581054,0.990358715581054
BYBITSPOT,179520,0.9926660757214353,0.9926660757214353
BITGET,179520,0.9904001390527278,0.9904001390527278
BINANCE,179580,0.9916697528372646,0.9916697528372646
COINBASE,179580,0.9904703526143684,0.9904703526143684
BYBITSPOT,179580,0.9926351266905664,0.9926351266905664
BITGET,179580,0.9901463263029351,0.9901463263029351
BINANCE,179640,0.9971507708820232,0.9971507708820232
COINBASE,179640,0.9969170320223469,0.9969170320223469
BYBITSPOT,179640,0.9975611434198669,0.9975611434198669
BITGET,179640,0.9968940611225595,0.9968940611225595
BINANCE,179700,0.9962477609984979,0.9962477609984979
COINBASE,179700,0.9949994248781392,0.9949994248781392
BYBITSPOT,179700,0.9965821635296995,0.9965821635296995
BITGET,179700,0.9956564387780129,0.9956564387780129
BINANCE,179760,0.9969284034481648,0.9969284034481648
COINBASE,179760,0.9959080367696359,0.9959080367696359
BYBITSPOT,179760,0.9968609790420863,0.9968609790420863
BITGET,179760,0.9967892190852322,0.9967892190852322
BINANCE,179820,0.9971293224285129,0.9971293224285129
COINBASE,179820,0.9954036477147209,0.9954036477147209
BYBITSPOT,179820,0.9967950943001401,0.9967950943001401
BITGET,179820,0.9969500137822793,0.9969500137822793
BINANCE,179880,0.986515672217628,0.986515672217628
COINBASE,179880,0.9786163098091946,0.9786163098091946
BYBITSPOT,179880,0.9868225930865369,0.9868225930865369
BITGET,179880,0.9861993701195985,0.9861993701195985
BINANCE,179940,0.9741613648730034,0.9741613648730034
COINBASE,179940,0.9590097147392652,0.9590097147392652
BYBITSPOT,179940,0.9784760949310609,0.9784760949310609
BITGET,179940,0.9735437785231914,0.9735437785231914
BINANCE,180000,0.992846962662053,0.992846962662053
COINBASE,180000,0.9890873577750133,0.9890873577750133
BYBITSPOT,180000,0.9936872952080823,0.9936872952080823
BITGET,180000,0.9911425773702666,0.9911425773702666
BINANCE,180060,0.9912472893892742,0.9912472893892742
COINBASE,180060,0.9884672014416137,0.9884672014416137
BYBITSPOT,180060,0.99199127900138,0.99199127900138
BITGET,180060,0.9902258735343966,0.9902258735343966
BINANCE,180120,0.980469142251156,0.980469142251156
COINBASE,180120,0.9781074803973611,0.9781074803973611
BYBITSPOT,180120,0.9835347894017433,0.9835347894017433
BITGET,180120,0.9804108363839074,0.9804108363839074
BINANCE,180180,0.9807145035179944,0.9807145035179944
COINBASE,180180,0.9834180819232147,0.9834180819232147
BYBITSPOT,180180,0.9843535326766789,0.9843535326766789
BITGET,180180,0.9789734672958953,0.9789734672958953
BINANCE,180240,0.9915093742418114,0.9915093742418114
COINBASE,180240,0.9897154403519332,0.9897154403519332
BYBITSPOT,180240,0.9918739285304713,0.9918739285304713
BITGET,180240,0.9898307905681124,0.9898307905681124
BINANCE,180300,0.987620266428037,0.987620266428037
COINBASE,180300,0.98390475142106,0.98390475142106
BYBITSPOT,180300,0.9891707936507305,0.9891707936507305
BITGET,180300,0.9869366602783057,0.9869366602783057
BINANCE,180360,0.9835658182905048,0.9835658182905048
COINBASE,180360,0.9762438287808174,0.9762438287808174
BYBITSPOT,180360,0.9828367823828743,0.9828367823828743
BITGET,180360,0.9856456662316054,0.9856456662316054
BINANCE,180420,0.9787078665834358,0.9787078665834358
COINBASE,180420,0.9659353962486334,0.9659353962486334
BYBITSPOT,180420,0.9796632976434316,0.9796632976434316
BITGET,180420,0.9782152457640039,0.9782152457640039
BINANCE,180480,0.9820387530020805,0.9820387530020805
COINBASE,180480,0.973811572572502,0.973811572572502
BYBITSPOT,180480,0.9804068372616385,0.9804068372616385
BITGET,180480,0.9797867173136375,0.9797867173136375
BINANCE,180540,0.9879948522536547,0.9879948522536547
COINBASE,180540,0.9866049209517026,0.9866049209517026
BYBITSPOT,180540,0.9878818175534979,0.9878818175534979
BITGET,180540,0.9887168915327774,0.9887168915327774
BINANCE,180600,0.9958552042454131,0.9958552042454131
COINBASE,180600,0.9956967021804409,0.9956967021804409
BYBITSPOT,180600,0.996012434987139,0.996012434987139
BITGET,180600,0.9957109138891655,0.9957109138891655
BINANCE,180660,0.9949229566148698,0.9949229566148698
COINBASE,180660,0.9943853353076592,0.9943853353076592
BYBITSPOT,180660,0.9956360263474021,0.9956360263474021
BITGET,180660,0.9950096629085236,0.9950096629085236
BINANCE,180720,0.9910852003883304,0.9910852003883304
COINBASE,180720,0.9893627510604593,0.9893627510604593
BYBITSPOT,180720,0.9923979850809747,0.9923979850809747
BITGET,180720,0.9902188087001607,0.9902188087001607
BINANCE,180780,0.9867672363581909,0.9867672363581909
COINBASE,180780,0.9834822327709035,0.9834822327709035
BYBITSPOT,180780,0.9891485766618032,0.9891485766618032
BITGET,180780,0.9868527354002578,0.9868527354002578
BINANCE,180840,0.985684777542478,0.985684777542478
COINBASE,180840,0.9801680973647823,0.9801680973647823
BYBITSPOT,180840,0.9850820495793339,0.9850820495793339
BITGET,180840,0.9842319759823762,0.9842319759823762
BINANCE,180900,0.976199799508589,0.976199799508589
COINBASE,180900,0.970176178480406,0.970176178480406
BYBITSPOT,180900,0.9773856853038075,0.9773856853038075
BITGET,180900,0.9772792718203592,0.9772792718203592
BINANCE,180960,0.9787296400824085,0.9787296400824085
COINBASE,180960,0.9746072151268782,0.9746072151268782
BYBITSPOT,180960,0.9763377568149867,0.9763377568149867
BITGET,180960,0.9794239773943415,0.9794239773943415
BINANCE,181020,0.9825508841165028,0.9825508841165028
COINBASE,181020,0.9795956013263751,0.9795956013263751
BYBITSPOT,181020,0.9813414173881245,0.9813414173881245
BITGET,181020,0.9843563104794598,0.9843563104794598
BINANCE,181080,0.9924481070477874,0.9924481070477874
COINBASE,181080,0.9903070109942185,0.9903070109942185
BYBITSPOT,181080,0.9908702979393117,0.9908702979393117
BITGET,181080,0.990070644373878,0.990070644373878
BINANCE,181140,0.9918164077850301,0.9918164077850301
COINBASE,181140,0.9887197169987537,0.9887197169987537
BYBITSPOT,181140,0.9912549974589008,0.9912549974589008
BITGET,181140,0.989358808347936,0.989358808347936
BINANCE,181200,0.9713344933299956,0.9713344933299956
COINBASE,181200,0.9680437191756024,0.9680437191756024
BYBITSPOT,181200,0.9744839740960458,0.9744839740960458
BITGET,181200,0.9657445586010699,0.9657445586010699
BINANCE,181260,0.9626003471592773,0.9626003471592773
COINBASE,181260,0.9533374146092095,0.9533374146092095
BYBITSPOT,181260,0.9613182807436947,0.9613182807436947
BITGET,181260,0.9643798679179407,0.9643798679179407
BINANCE,181320,0.9840278897988123,0.9840278897988123
COINBASE,181320,0.9815916745980604,0.9815916745980604
BYBITSPOT,181320,0.9846077463611024,0.9846077463611024
BITGET,181320,0.9845081763900111,0.9845081763900111
BINANCE,181380,0.9831429348108293,0.9831429348108293
COINBASE,181380,0.9812441015111818,0.9812441015111818
BYBITSPOT,181380,0.986300880763781,0.986300880763781
BITGET,181380,0.9831333989361869,0.9831333989361869
BINANCE,181440,0.9858298028247301,0.9858298028247301
COINBASE,181440,0.9848262707228322,0.9848262707228322
BYBITSPOT,181440,0.9896017390335053,0.9896017390335053
BITGET,181440,0.9870822556118588,0.9870822556118588
BINANCE,181500,0.9843934123433257,0.9843934123433257
COINBASE,181500,0.9817178292922785,0.9817178292922785
BYBITSPOT,181500,0.9865390469985488,0.9865390469985488
BITGET,181500,0.9815092980080524,0.9815092980080524
BINANCE,181560,0.9789072101331037,0.9789072101331037
COINBASE,181560,0.9722010185965669,0.9722010185965669
BYBITSPOT,181560,0.9783564330654276,0.9783564330654276
BITGET,181560,0.9716603041652535,0.9716603041652535
BINANCE,181620,0.9652552075274481,0.9652552075274481
COINBASE,181620,0.9501707711728072,0.9501707711728072
BYBITSPOT,181620,0.9642080950658247,0.9642080950658247
BITGET,181620,0.9524756715328605,0.9524756715328605
BINANCE,181680,0.9491900316955887,0.9491900316955887
COINBASE,181680,0.9403800794568941,0.9403800794568941
BYBITSPOT,181680,0.9518630245739662,0.9518630245739662
BITGET,181680,0.9402686331320621,0.9402686331320621
BINANCE,181740,0.976454318225254,0.976454318225254
COINBASE,181740,0.9762142912988517,0.9762142912988517
BYBITSPOT,181740,0.9796571721468178,0.9796571721468178
BITGET,181740,0.9804912667130109,0.9804912667130109
BINANCE,181800,0.9692174835456363,0.9692174835456363
COINBASE,181800,0.9730406435179991,0.9730406435179991
BYBITSPOT,181800,0.9762326217475176,0.9762326217475176
BITGET,181800,0.9679504708076729,0.9679504708076729
BINANCE,181860,0.9936109463811628,0.9936109463811628
COINBASE,181860,0.9928181535964679,0.9928181535964679
BYBITSPOT,181860,0.9936677820546423,0.9936677820546423
BITGET,181860,0.9925491852465486,0.9925491852465486
BINANCE,181920,0.985655351270291,0.985655351270291
COINBASE,181920,0.9854666811450112,0.9854666811450112
BYBITSPOT,181920,0.9883219045593868,0.9883219045593868
BITGET,181920,0.9888706746612698,0.9888706746612698
BINANCE,181980,0.99442289502209,0.99442289502209
COINBASE,181980,0.9944236470066059,0.9944236470066059
BYBITSPOT,181980,0.9952672805301453,0.9952672805301453
BITGET,181980,0.9946545311581275,0.9946545311581275
BINANCE,182040,0.9934300846626574,0.9934300846626574
COINBASE,182040,0.9935824623891093,0.9935824623891093
BYBITSPOT,182040,0.9955458551178671,0.9955458551178671
BITGET,182040,0.9941041525478873,0.9941041525478873
BINANCE,182100,0.9740775050373452,0.9740775050373452
COINBASE,182100,0.9733396756811225,0.9733396756811225
BYBITSPOT,182100,0.9805214288880033,0.9805214288880033
BITGET,182100,0.976531371954941,0.976531371954941
BINANCE,182160,0.9837858760214376,0.9837858760214376
COINBASE,182160,0.9786520542585894,0.9786520542585894
BYBITSPOT,182160,0.9834258885524453,0.9834258885524453
BITGET,182160,0.9834071247071493,0.9834071247071493
BINANCE,182220,0.9951193886957106,0.9951193886957106
COINBASE,182220,0.9940792624000266,0.9940792624000266
BYBITSPOT,182220,0.9952648156942412,0.9952648156942412
BITGET,182220,0.9951985020080801,0.9951985020080801
BINANCE,182280,0.9948400111739996,0.9948400111739996
COINBASE,182280,0.9943587308695164,0.9943587308695164
BYBITSPOT,182280,0.9954018903358448,0.9954018903358448
BITGET,182280,0.9952296106739817,0.9952296106739817
BINANCE,182340,0.9812709204314881,0.9812709204314881
COINBASE,182340,0.9816141701887809,0.9816141701887809
BYBITSPOT,182340,0.9857067220558431,0.9857067220558431
BITGET,182340,0.9837598590656621,0.9837598590656621
BINANCE,182400,0.9630761320846278,0.9630761320846278
COINBASE,182400,0.964995281642787,0.964995281642787
BYBITSPOT,182400,0.9728320176731872,0.9728320176731872
BITGET,182400,0.9639721570759724,0.9639721570759724
BINANCE,182460,0.9787167607144168,0.9787167607144168
COINBASE,182460,0.9716132836573973,0.9716132836573973
BYBITSPOT,182460,0.9807777688383726,0.9807777688383726
BITGET,182460,0.9798326224885084,0.9798326224885084
BINANCE,182520,0.9762410383627728,0.9762410383627728
COINBASE,182520,0.9694490815894002,0.9694490815894002
BYBITSPOT,182520,0.9769235059344726,0.9769235059344726
BITGET,182520,0.9702111536202475,0.9702111536202475
BINANCE,182580,0.9846954598373779,0.9846954598373779
COINBASE,182580,0.9807167202095721,0.9807167202095721
BYBITSPOT,182580,0.985742361204539,0.985742361204539
BITGET,182580,0.980537374259108,0.980537374259108
BINANCE,182640,0.9945471107742243,0.9945471107742243
COINBASE,182640,0.9932926194835394,0.9932926194835394
BYBITSPOT,182640,0.9945816673278562,0.9945816673278562
BITGET,182640,0.9929932781881675,0.9929932781881675
BINANCE,182700,0.9855702421753035,0.9855702421753035
COINBASE,182700,0.9840094915014101,0.9840094915014101
BYBITSPOT,182700,0.9867268876599166,0.9867268876599166
BITGET,182700,0.9869905408587517,0.9869905408587517
BINANCE,182760,0.9817416815414406,0.9817416815414406
COINBASE,182760,0.9823812141567312,0.9823812141567312
BYBITSPOT,182760,0.980954532721711,0.980954532721711
BITGET,182760,0.9840504784112244,0.9840504784112244
BINANCE,182820,0.9925740946509815,0.9925740946509815
COINBASE,182820,0.993149162050245,0.993149162050245
BYBITSPOT,182820,0.9917052557390703,0.9917052557390703
BITGET,182820,0.9906931695963177,0.9906931695963177
BINANCE,182880,0.9891883605114717,0.9891883605114717
COINBASE,182880,0.984931899536727,0.984931899536727
BYBITSPOT,182880,0.9893488088715138,0.9893488088715138
BITGET,182880,0.9850261879215229,0.9850261879215229
BINANCE,182940,0.928946180369023,0.928946180369023
COINBASE,182940,0.9027215532976974,0.9027215532976974
BYBITSPOT,182940,0.9329721224989962,0.9329721224989962
BITGET,182940,0.9043331118212153,0.9043331118212153
BINANCE,183000,0.9462910232395366,0.9462910232395366
COINBASE,183000,0.9254851640059559,0.9254851640059559
BYBITSPOT,183000,0.9404455068056539,0.9404455068056539
BITGET,183000,0.9392870421793154,0.9392870421793154
BINANCE,183060,0.9707340647043242,0.9707340647043242
COINBASE,183060,0.9664096869999,0.9664096869999
BYBITSPOT,183060,0.9714482055851018,0.9714482055851018
BITGET,183060,0.9607707101231288,0.9607707101231288
BINANCE,183120,0.9900099035622709,0.9900099035622709
COINBASE,183120,0.9883102280909156,0.9883102280909156
BYBITSPOT,183120,0.9913163073642749,0.9913163073642749
BITGET,183120,0.9867118943115846,0.9867118943115846
BINANCE,183180,0.9821010412100514,0.9821010412100514
COINBASE,183180,0.980643421471537,0.980643421471537
BYBITSPOT,183180,0.985542897028925,0.985542897028925
BITGET,183180,0.9774923590492451,0.9774923590492451
BINANCE,183240,0.9767654355067593,0.9767654355067593
COINBASE,183240,0.9714366263023826,0.9714366263023826
BYBITSPOT,183240,0.9799028501076018,0.9799028501076018
BITGET,183240,0.9709296876328145,0.9709296876328145
BINANCE,183300,0.9808387304237591,0.9808387304237591
COINBASE,183300,0.9760908996338816,0.9760908996338816
BYBITSPOT,183300,0.9819689915273035,0.9819689915273035
BITGET,183300,0.9771216320617464,0.9771216320617464
BINANCE,183360,0.9825413314417778,0.9825413314417778
COINBASE,183360,0.9778794278657128,0.9778794278657128
BYBITSPOT,183360,0.9836984984950599,0.9836984984950599
BITGET,183360,0.9808154369170179,0.9808154369170179
BINANCE,183420,0.9632191634244905,0.9632191634244905
COINBASE,183420,0.9427039435858006,0.9427039435858006
BYBITSPOT,183420,0.9624215957471797,0.9624215957471797
BITGET,183420,0.9647308471690083,0.9647308471690083
BINANCE,183480,0.9709905835535361,0.9709905835535361
COINBASE,183480,0.9541018275718441,0.9541018275718441
BYBITSPOT,183480,0.9704807990076985,0.9704807990076985
BITGET,183480,0.9733844321839022,0.9733844321839022
BINANCE,183540,0.976559694816856,0.976559694816856
COINBASE,183540,0.9662221172621234,0.9662221172621234
BYBITSPOT,183540,0.9746656161292494,0.9746656161292494
BITGET,183540,0.974903002889603,0.974903002889603
BINANCE,183600,0.985145991044955,0.985145991044955
COINBASE,183600,0.9788224371225874,0.9788224371225874
BYBITSPOT,183600,0.9840464048214616,0.9840464048214616
BITGET,183600,0.9818367933817148,0.9818367933817148
BINANCE,183660,0.9821658979251141,0.9821658979251141
COINBASE,183660,0.9743441929890283,0.9743441929890283
BYBITSPOT,183660,0.9840362967131041,0.9840362967131041
BITGET,183660,0.978961994288035,0.978961994288035
BINANCE,183720,0.9774525058158446,0.9774525058158446
COINBASE,183720,0.9618460390229524,0.9618460390229524
BYBITSPOT,183720,0.9782140084156725,0.9782140084156725
BITGET,183720,0.9753105216173082,0.9753105216173082
BINANCE,183780,0.9991943224517127,0.9991943224517127
COINBASE,183780,0.9986354323873643,0.9986354323873643
BYBITSPOT,183780,0.9992466733390245,0.9992466733390245
BITGET,183780,0.9992025674644007,0.9992025674644007
BINANCE,183840,0.9992542897943881,0.9992542897943881
COINBASE,183840,0.9990225152584197,0.9990225152584197
BYBITSPOT,183840,0.9992253272277507,0.9992253272277507
BITGET,183840,0.9993611125810359,0.9993611125810359
BINANCE,183900,0.9980980761111752,0.9980980761111752
COINBASE,183900,0.9976443383688638,0.9976443383688638
BYBITSPOT,183900,0.998010214212432,0.998010214212432
BITGET,183900,0.9985027907462428,0.9985027907462428
BINANCE,183960,0.9829538449228616,0.9829538449228616
COINBASE,183960,0.9844799139599711,0.9844799139599711
BYBITSPOT,183960,0.9835927289618936,0.9835927289618936
BITGET,183960,0.9892882464883915,0.9892882464883915
BINANCE,184020,0.9779368930817819,0.9779368930817819
COINBASE,184020,0.976430493472952,0.976430493472952
BYBITSPOT,184020,0.9816692811925178,0.9816692811925178
BITGET,184020,0.9846587272191546,0.9846587272191546
BINANCE,184080,0.9764016954953575,0.9764016954953575
COINBASE,184080,0.9726177209719747,0.9726177209719747
BYBITSPOT,184080,0.9829865732842457,0.9829865732842457
BITGET,184080,0.9787396742938452,0.9787396742938452
BINANCE,184140,0.98269255469268,0.98269255469268
COINBASE,184140,0.9812162285841612,0.9812162285841612
BYBITSPOT,184140,0.9888675209189937,0.9888675209189937
BITGET,184140,0.9846651738579338,0.9846651738579338
BINANCE,184200,0.9589229800555037,0.9589229800555037
COINBASE,184200,0.9478873247238604,0.9478873247238604
BYBITSPOT,184200,0.9719347003892865,0.9719347003892865
BITGET,184200,0.9534957588417217,0.9534957588417217
BINANCE,184260,0.9399726150596258,0.9399726150596258
COINBASE,184260,0.9225342696335278,0.9225342696335278
BYBITSPOT,184260,0.9609155123006818,0.9609155123006818
BITGET,184260,0.9411130123576577,0.9411130123576577
BINANCE,184320,0.9781033205286985,0.9781033205286985
COINBASE,184320,0.9638126494492756,0.9638126494492756
BYBITSPOT,184320,0.9829842599601385,0.9829842599601385
BITGET,184320,0.975502630433069,0.975502630433069
BINANCE,184380,0.9875936389108206,0.9875936389108206
COINBASE,184380,0.9814256374594729,0.9814256374594729
BYBITSPOT,184380,0.9883547578467775,0.9883547578467775
BITGET,184380,0.98440188502606,0.98440188502606
BINANCE,184440,0.9622086112461851,0.9622086112461851
COINBASE,184440,0.9662144384385867,0.9662144384385867
BYBITSPOT,184440,0.9716983609084618,0.9716983609084618
BITGET,184440,0.966928267145183,0.966928267145183
BINANCE,184500,0.9773605538074196,0.9773605538074196
COINBASE,184500,0.9806202515399148,0.9806202515399148
BYBITSPOT,184500,0.98317135772026,0.98317135772026
BITGET,184500,0.980465478850685,0.980465478850685
BINANCE,184560,0.9960463333493528,0.9960463333493528
COINBASE,184560,0.9967843739048208,0.9967843739048208
BYBITSPOT,184560,0.9970398446166034,0.9970398446166034
BITGET,184560,0.9970042404366399,0.9970042404366399
BINANCE,184620,0.9971059205265078,0.9971059205265078
COINBASE,184620,0.9974852994165359,0.9974852994165359
BYBITSPOT,184620,0.997895725520166,0.997895725520166
BITGET,184620,0.9977736141973231,0.9977736141973231
BINANCE,184680,0.9891178837458429,0.9891178837458429
COINBASE,184680,0.9899107810445494,0.9899107810445494
BYBITSPOT,184680,0.9920850684453226,0.9920850684453226
BITGET,184680,0.9916542364508921,0.9916542364508921
BINANCE,184740,0.972911365487331,0.972911365487331
COINBASE,184740,0.9663827882835215,0.9663827882835215
BYBITSPOT,184740,0.9762211723089099,0.9762211723089099
BITGET,184740,0.9783063707786371,0.9783063707786371
BINANCE,184800,0.972691693586945,0.972691693586945
COINBASE,184800,0.9556369084812949,0.9556369084812949
BYBITSPOT,184800,0.9690020444310395,0.9690020444310395
BITGET,184800,0.9713203173463943,0.9713203173463943
BINANCE,184860,0.9779259512885915,0.9779259512885915
COINBASE,184860,0.958952700224362,0.958952700224362
BYBITSPOT,184860,0.9747213051957924,0.9747213051957924
BITGET,184860,0.9699669473893208,0.9699669473893208
BINANCE,184920,0.961792836426719,0.961792836426719
COINBASE,184920,0.9340194889108625,0.9340194889108625
BYBITSPOT,184920,0.9600535633318783,0.9600535633318783
BITGET,184920,0.9438491127421451,0.9438491127421451
BINANCE,184980,0.9770424925493804,0.9770424925493804
COINBASE,184980,0.9594643939169494,0.9594643939169494
BYBITSPOT,184980,0.9757291971151557,0.9757291971151557
BITGET,184980,0.9700060408276059,0.9700060408276059
BINANCE,185040,0.9659947692884611,0.9659947692884611
COINBASE,185040,0.9443120724820436,0.9443120724820436
BYBITSPOT,185040,0.9644868773611753,0.9644868773611753
BITGET,185040,0.9619276958796775,0.9619276958796775
BINANCE,185100,0.9790420871282263,0.9790420871282263
COINBASE,185100,0.9681369774827481,0.9681369774827481
BYBITSPOT,185100,0.983180717704495,0.983180717704495
BITGET,185100,0.9851355023744536,0.9851355023744536
BINANCE,185160,0.9788088185364424,0.9788088185364424
COINBASE,185160,0.9767945755925389,0.9767945755925389
BYBITSPOT,185160,0.9770849055417347,0.9770849055417347
BITGET,185160,0.9864120383385145,0.9864120383385145
BINANCE,185220,0.9367786228262277,0.9367786228262277
COINBASE,185220,0.8916745383210984,0.8916745383210984
BYBITSPOT,185220,0.9393649186393619,0.9393649186393619
BITGET,185220,0.9409497972551769,0.9409497972551769
BINANCE,185280,0.9660820084830192,0.9660820084830192
COINBASE,185280,0.9497003624391777,0.9497003624391777
BYBITSPOT,185280,0.9697217767234089,0.9697217767234089
BITGET,185280,0.971456940062819,0.971456940062819
BINANCE,185340,0.9710190676158202,0.9710190676158202
COINBASE,185340,0.9612506739761647,0.9612506739761647
BYBITSPOT,185340,0.9779814788613241,0.9779814788613241
BITGET,185340,0.9801663010395453,0.9801663010395453
BINANCE,185400,0.986980270592205,0.986980270592205
COINBASE,185400,0.9877094635271343,0.9877094635271343
BYBITSPOT,185400,0.9919792651008704,0.9919792651008704
BITGET,185400,0.9911680308271479,0.9911680308271479
BINANCE,185460,0.9968933491784918,0.9968933491784918
COINBASE,185460,0.9966157581030514,0.9966157581030514
BYBITSPOT,185460,0.9972136630788544,0.9972136630788544
BITGET,185460,0.9967373781526275,0.9967373781526275
