day,frequency,edge,delta_vol,delta_wash,delta_vol_p,delta_wash_p,vol_high_tsi,vol_low_tsi,wash_high_tsi,wash_low_tsi
2025-09-04,5S,COINBASE->BINANCE,-0.12815428983417448,0.37064764503788894,0.2000030421761827,0.00021016276809637802,0.3684210526315789,0.4965753424657534,0.8758741258741258,0.5052264808362369
2025-09-04,5S,COINBASE->BYBITSPOT,-0.09435594886922319,0.5133444333299664,0.34539480228654584,2.844872002416565e-07,0.23008849557522124,0.3244444444444444,0.822141560798548,0.3087971274685817
2025-09-04,5S,COINBASE->BITGET,-0.09871600492750876,0.4768624459699975,0.32356418346586935,1.85488064485817e-06,0.2827868852459016,0.3815028901734104,0.8043478260869565,0.32748538011695905
2025-09-04,5S,BYBITSPOT->BINANCE,-0.012244897959183654,0.454381548303142,0.9025434502178098,5.5245020875727135e-06,0.3142857142857143,0.32653061224489793,0.8150087260034904,0.3606271777003484
2025-09-04,5S,BYBITSPOT->COINBASE,0.043424480386828335,0.4708349464447025,0.6641106809563189,2.497306911930508e-06,0.2794759825327511,0.23605150214592274,0.7513227513227513,0.2804878048780488
2025-09-04,5S,BYBITSPOT->BITGET,-0.04135168314272791,0.4309374691513748,0.6792279933296899,1.6371678959847813e-05,0.27705627705627706,0.31840796019900497,0.7630057803468208,0.33206831119544594
2025-09-04,5S,BITGET->BINANCE,-0.014634146341463428,0.33690868568917354,0.883651835100635,0.000754176590888056,0.3024390243902439,0.3170731707317073,0.7045045045045045,0.367595818815331
2025-09-04,5S,BITGET->COINBASE,0.0034107519896053318,0.37450573542653565,0.972791411965565,0.00018035256943838007,0.2480916030534351,0.24468085106382978,0.6741573033707865,0.29965156794425085
2025-09-04,5S,BITGET->BYBITSPOT,-0.03962307870549159,0.4119684458667509,0.6919347812113934,3.793915988037355e-05,0.23140495867768596,0.27102803738317754,0.6986817325800376,0.2867132867132867
2025-09-04,10S,BINANCE->COINBASE,0.055349334369837716,-0.0109548785477811,0.5799256372639032,0.9127672293568521,0.25853658536585367,0.20318725099601595,0.3773946360153257,0.3883495145631068
2025-09-04,10S,BINANCE->BYBITSPOT,0.13404808317089018,0.04207295582706766,0.1800890720347894,0.6739525745813182,0.33157894736842103,0.19753086419753085,0.42293233082706766,0.380859375
2025-09-04,10S,BINANCE->BITGET,0.004985634612134526,0.07843013477502175,0.9602368647613577,0.4328633088446985,0.36065573770491804,0.3556701030927835,0.47300215982721383,0.3945720250521921
2025-09-04,10S,COINBASE->BINANCE,0.015120441494518633,0.05279383429672446,0.8798144677162936,0.5975421309002735,0.41037735849056606,0.3952569169960474,0.6,0.5472061657032755
2025-09-04,10S,COINBASE->BYBITSPOT,-0.13050761051634988,0.12804639670243334,0.19186693432596957,0.20038200954015206,0.2463768115942029,0.3768844221105528,0.5420944558521561,0.41404805914972276
2025-09-04,10S,COINBASE->BITGET,-0.012755102040816313,0.14349076959961637,0.8985042944594324,0.15131340235729862,0.375,0.3877551020408163,0.5744186046511628,0.4309278350515464
2025-09-04,10S,BYBITSPOT->BINANCE,-0.008199643493761122,0.019963943315537858,0.934649548418651,0.8417625853442567,0.39572192513368987,0.403921568627451,0.5631970260223048,0.543233082706767
2025-09-04,10S,BYBITSPOT->COINBASE,-0.01204327413757908,0.06500758183926503,0.9041403562784667,0.5156432483281748,0.24882629107981222,0.2608695652173913,0.4415841584158416,0.37657657657657656
2025-09-04,10S,BYBITSPOT->BITGET,-0.09449512751399547,0.12004440829815527,0.34468375215160063,0.2299669169508225,0.30660377358490565,0.4010989010989011,0.543046357615894,0.42300194931773877
2025-09-04,10S,BITGET->BINANCE,-0.008618971701873257,0.05969498571461934,0.9313156049192537,0.5505408588289031,0.3471502590673575,0.3557692307692308,0.5062240663900415,0.44652908067542213
2025-09-04,10S,BITGET->COINBASE,0.06447276710146374,0.15643055943286893,0.5191036811076375,0.11774581897099701,0.29338842975206614,0.2289156626506024,0.45496535796766746,0.29853479853479853
2025-09-04,10S,BITGET->BYBITSPOT,-0.036258478119483406,0.0650470601622316,0.716915080560832,0.5153882854781451,0.28820960698689957,0.324468085106383,0.4801762114537445,0.4151291512915129
2025-09-04,15S,BINANCE->COINBASE,0.03396118721461189,0.16104868913857678,0.734148836328254,0.10729160492038625,0.3125,0.2785388127853881,0.5,0.3389513108614232
2025-09-04,15S,BINANCE->BYBITSPOT,-0.009202803578551466,-0.0007352941176470562,0.9266757647681494,0.9941332546238424,0.2981366459627329,0.3073394495412844,0.3875,0.38823529411764707
