IC_1,IC_2,IC_3,IC_4,second
0.008089063415913176,0.056620454153068815,0.014203281155483636,-4.545047292287802e-05,59
0.00842759298945493,0.05623658996380246,0.010317482473921493,0.012335229232855816,60
1.6455535037909568,2.6554672352046245,-0.6839379054310394,-0.03647193759870224,61
-0.05834389940218836,0.05326139730064903,0.01114404055230653,-0.0014039685714131954,62
0.007155289314975699,0.05751497530323066,0.007871343757626964,-0.012211668490584889,63
0.3742332992891715,3.01607310086275,0.18257963574409636,1.7525232108722062,64
0.007692266247496444,0.05696085395709624,0.007390949070172008,9.888697252082475e-05,65
-0.05888819759715981,0.049386361302479705,0.008017317201129607,-0.0012040346154078767,66
0.8334544838272859,0.01253899177119337,1.6696552478025828,-0.019460957017124962,67
0.008089153116461438,0.056620377201791236,0.01420482116123879,-4.548310205690787e-05,68
-0.11957299778004711,-1.4647154211293418,0.14039906158682106,0.035279184127443804,69
-0.34644232861302354,-2.574919283309276,0.1863763319143482,0.0802787169524138,70
1.2146751270779905,3.3928854358457143,-0.1769017830990443,-0.09712932393304752,71
0.16569873886003175,1.005921664149766,1.1950486606072905,-0.07081176567776871,72
-0.058750338896038604,0.053601373231994674,0.004330064315498362,-0.0012598013767926475,73
-1.044328314984594,-0.0744520250864008,0.4703321521987029,0.9995136456105398,74
2.130949983746151,0.22722525623286716,-1.0804922588517178,0.07012333661630052,75
3.0427302593998347,-0.8248565164191157,0.22658564000568493,0.09673693115856523,76
0.07013689809775056,0.007729145068197277,1.0733201509717778,-0.022619447293056413,77
-0.005707045190539826,0.00819842412454409,0.9245474503254638,-0.03305848984875106,78
-2.5168752699146992,-0.07068741617905493,-0.10889757505020803,-0.05152643139928479,79
-0.0592849608292895,0.05415565787796086,0.004810881582526968,-0.013571546231545058,80
0.00789069452325797,0.05679062858363343,0.010797624866264477,2.6707449311279518e-05,81
-1.715067680337806,-0.03447239082721872,0.009578885924484977,-0.036959870560212875,82
-0.2565296559341732,2.411949341369313,-0.17527558893519313,-0.08466793272723833,83
-0.05747682800299454,0.05675205243899275,0.010383711437900279,0.010780516979291093,84
-1.549287265191729,2.7735494496664685,-0.26278513758186467,-0.12547888771963903,85
0.3460301032552666,4.062082648514896,-0.2630476959827722,-0.12664738219672503,86
