date,venue,pair,source_tier,abs_path,bytes,sha256,first_ts,last_ts,row_count
20250719,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250719/E-BITGET/BTCUSDT.csv.gz,2718303,4f0a002daaf41866b9a807f23137c65c841263a7b1a4f0abc5eec1acf19d4501,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-19T23:59:59.2800000;2025-07-19T23:59:59.4116957;3833cb32-c3f7-4b06-b5fc-ed5c3b77e2a1;117845.15;0.000714;SELL;;;;,68955
20250719,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250719/E-BYBITSPOT/BTCUSDT.csv.gz,106925,7e17bf649083cc4bd7084b2a212a13b254a0b0cf91a112e314a57f8061a3a41f,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-19T23:59:00.7790000;2025-07-19T23:59:00.8242299;02843cc2-1fce-455b-8064-e2af998541ad;0.04099;29.5;SELL;;;;,2462
20250719,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250719/E-COINBASE/BTC-USD.csv.gz,24797129,dbe26a6a479767c69dbde05c3e1a31811155946c9c50edcfa9d30cf0e20143c5,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-19T23:59:57.9030970;2025-07-19T23:59:57.9079741;909f728b-6e8d-4103-a832-4f2ae2b95805;117914.17;0.00033066;BUY;;851876146;5b870e50-7f69-44f2-8033-1b9b9916e473;37a9b564-86e4-4160-8baa-39229cc6f944,323541
20250720,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250720/E-BINANCE/BTCUSDT.csv.gz,63062406,f0c915e3bb850326cf60300c8596c07ebdcd344478b2805e24f713a92ce24d4a,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-20T23:59:59.8150000;2025-07-20T23:59:59.8182247;f0f41080-3844-4e4a-8ba9-28348979a237;117265.12;0.00218;BUY;;5100700259;;,1615936
20250720,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250720/E-BITGET/BTCUSDT.csv.gz,4493073,ac00eecbece31c613a9fb151f2016d88f9b7d8a2feccc4e111ac815b8038cf34,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-20T23:59:59.2750000;2025-07-20T23:59:59.4095498;f29bade2-9494-447f-bc69-a686381c724c;117273;0.000011;SELL;;;;,117606
20250720,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250720/E-BYBITSPOT/BTCUSDT.csv.gz,124526,fdf19ed4c9ace72fcf4327ca34f299842742361e60265ac543ef14c522233d0d,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-20T23:59:49.2080000;2025-07-20T23:59:49.2474402;e00351d8-8d34-4fed-83f0-a90bf4ced25d;0.04255;50.1;SELL;;;;,3006
20250720,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250720/E-COINBASE/BTC-USD.csv.gz,20114050,69bf6ef2efb6c0e910dbc825746e81c4bf9201203b13752231edf2f789cc957b,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-20T23:59:59.1981170;2025-07-20T23:59:59.2602121;74e563c4-0817-4b64-8786-3d5fdaf666de;117312.7;0.00056402;SELL;;852185407;823cde7b-9057-410a-a6b7-26899f93a8ae;19f84415-9f09-46ea-958c-17bdc77aae05,258740
20250721,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250721/E-BINANCE/BTCUSDT.csv.gz,96986133,5414779fcfd8253dee0f5573db28a88ab61944ec3cec27503344f48916aefe86,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-21T23:59:59.7850000;2025-07-21T23:59:59.7886504;63e172bc-2bf6-4ca2-84f8-d0ce3fd77112;117380.36;0.00638;SELL;;5103209802;;,2509544
20250721,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250721/E-BITGET/BTCUSDT.csv.gz,9092891,17292d1d100dd11ffede95e46c59903a77ecc3f2ce31799654261c2ac985ae07,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-21T23:59:58.6830000;2025-07-21T23:59:58.8117882;e1152646-1a4a-484c-9177-68a5048c3ba0;117386.01;0.002436;BUY;;;;,243789
20250721,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250721/E-BYBITSPOT/BTCUSDT.csv.gz,168367,282640abe9119c7d547eff1c9dda390855c088b5f3786055529820e55bb92a87,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-21T23:59:59.6210000;2025-07-21T23:59:59.6594362;0114feec-303e-4493-9ab1-7c1ddac0aa6c;0.04159;148.5;SELL;;;;,4372
20250721,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250721/E-COINBASE/BTC-USD.csv.gz,32046198,53d6865054f2119972e93caab7648d5f9fdc58b297e47242a272b450cc918dd9,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-21T23:59:57.4406410;2025-07-21T23:59:57.5370090;bc509751-c7d8-415a-90dc-1e268a3ac020;117428.79;0.00026977;BUY;;852594196;a7857aa2-5bae-4888-9aa3-bf59c9ee3a53;068a232b-0774-460a-b8dd-3796e25b7e01,408734
20250722,BINANCE,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250722/E-BINANCE/BTCUSDT.csv.gz,132025635,90916056dcb423c16a9043b4bcb64d5598d7b7aafdc3b1bd3c3e2ddf6ba75b75,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-22T23:59:59.9960000;2025-07-22T23:59:59.9982080;892fe2fc-4aef-456d-a9d0-eab43ac30f83;120186.35;0.04166;BUY;;1691925728;;,3091174
20250722,BITGET,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250722/E-BITGET/BTCUSDT.csv.gz,12472136,192c655bd3fec350d17d764fe6a0df81c775e98d4e045ad60a2ec534de244bfb,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-22T23:59:50.6470000;2025-07-22T23:59:50.7781530;2a162b37-bbf6-49d7-93f9-a61b48476890;119935.78;0.000321;SELL;;;;,334066
20250722,BYBITSPOT,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250722/E-BYBITSPOT/BTCUSDT.csv.gz,34726440,6af42355eee7e7dc2b1c9176a72768797dc0487e7f95b3927aebf807cb61521c,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-22T23:59:57.4270000;2025-07-22T23:59:57.4675583;4f263ac6-587a-4ca6-b38a-8ccebfc2259f;119950.5;0.00396;BUY;;;;,1009519
20250722,COINBASE,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250722/E-COINBASE/BTCUSDT.csv.gz,33423988,3cd955930dc3af70408508fbe915fe2b2b60d5ebe6694d1bf3995294daac2c6e,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-22T23:59:59.1523820;2025-07-22T23:59:59.2387859;90031afd-6778-4da9-93f2-03e11c52fd06;120026.42;0.02037793;BUY;;853022137;45224b9f-9a3f-47de-b9c1-c300b3c3a6c3;ef3d7ba2-e0bf-49e4-877c-d035716df10e,427933
20250723,BINANCE,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250723/E-BINANCE/BTCUSDT.csv.gz,118009423,04c6d4110026bc50c05326e50eb7acf083dcad09c5bb4e92d48d7788823f4f3a,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-23T23:59:59.9900000;2025-07-23T23:59:59.9921740;fa2840b3-39da-4947-9d5e-695096744e7c;119022.82;0.0001;BUY;;1694692354;;,2766626
20250723,BITGET,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250723/E-BITGET/BTCUSDT.csv.gz,8145767,e04ee761e13a734e224fee2c01874c7e6b07646306dd7ed17708fa85bfc72769,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-23T23:59:58.6930000;2025-07-23T23:59:58.8215197;dfb5aa0e-4534-4717-b686-becc025eafb5;118753.72;0.002114;BUY;;;;,213383
20250723,BYBITSPOT,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250723/E-BYBITSPOT/BTCUSDT.csv.gz,27954989,d9ae2f9419cdc70bf0e7f1930c7a35a6ad735a1452d3f06fc6b5c82de0a2322c,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-23T23:59:57.6710000;2025-07-23T23:59:57.7099251;19e40a91-e7b0-4a2a-8329-36b0398289e7;118748.8;0.000846;SELL;;;;,814295
20250723,COINBASE,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250723/E-COINBASE/BTCUSDT.csv.gz,28872167,e5ef94237bd9dfb3864a2d9ba77e75f0fbda05058568ad42a76167bbf1ef3d07,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-23T23:59:58.4612530;2025-07-23T23:59:58.5383379;cff2e16d-80f5-4884-b80e-91743c9a2e62;118810.44;0.00000008;BUY;;853392775;0930e72c-1b5a-4437-84cb-97c587362ff9;7b369b00-7a31-46db-a694-05f6d553e76b,370294
20250724,BINANCE,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250724/E-BINANCE/BTCUSDT.csv.gz,147907777,0fd28885806bbbb05670836596f7c7de9cad0498e4a938f8417ec0954c67d2f9,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-24T23:59:59.9350000;2025-07-24T23:59:59.9393406;80ae03d3-b5d1-4889-8456-062f79b58861;118615.11;0.00005;SELL;;1698160733;;,3468380
20250724,BITGET,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250724/E-BITGET/BTCUSDT.csv.gz,18263568,ceec9cd86da918c675cf80c05b78adfb0e2ed65023bd6a6f5e5787ccda8643ca,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-24T23:59:59.7300000;2025-07-24T23:59:59.8597357;6e661f70-9419-4ce2-8036-526ffde645d5;118336.48;0.000289;SELL;;;;,455746
20250724,BYBITSPOT,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250724/E-BYBITSPOT/BTCUSDT.csv.gz,28615482,dd0c1df69db964dd838962ddb0d50873df314dab33d3b966abae7843f64ac309,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-24T23:59:59.6440000;2025-07-24T23:59:59.6833058;c67464d0-2585-48e3-88e2-c52432e17fb4;118347.7;0.043445;BUY;;;;,835718
20250724,COINBASE,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250724/E-COINBASE/BTCUSDT.csv.gz,30037426,79ad97d782ddd0433c70467ae7b3b8da6f21ab38aa68a3f2b81c085ca0ff04b4,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-24T23:59:59.6641480;2025-07-24T23:59:59.8128155;a664b6a8-678a-400b-a112-51afa88ce451;118397.04;0.00001;BUY;;853780554;cc9b1a35-443d-4206-843a-7cd905cf437b;dc2eb900-99cc-4146-a885-b290faecc9f6,387248
20250725,BINANCE,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250725/E-BINANCE/BTCUSDT.csv.gz,164816484,72654eebcb0641a0333ae9d84fa0163df73d17a85e7caf8f6b2b30efa6c539cd,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-25T23:59:59.9390000;2025-07-25T23:59:59.9415282;5f125aca-981d-4342-bf22-b5868f2c2280;117846.56;0.00005;BUY;;1702007339;;,3846607
20250725,BITGET,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250725/E-BITGET/BTCUSDT.csv.gz,19356481,0b3ff58c354b50ba0f5bd12168ebe068a75e714a522179f010f2b5e562a37dcb,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-25T23:59:59.9280000;2025-07-26T00:00:00.0577766;526d11e5-eb65-48cd-a3db-05850d36b516;117599.01;0.000043;BUY;;;;,489254
20250725,BYBITSPOT,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250725/E-BYBITSPOT/BTCUSDT.csv.gz,44203439,048781ad8599f88e51277fc9cf066f2f17d7df96492d347c48809c6bcb7660c5,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-25T23:59:58.5820000;2025-07-25T23:59:58.7181068;31713b38-1d75-49e8-9f75-0b2d8a3a8015;117607.9;0.000318;BUY;;;;,1295921
20250725,COINBASE,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250725/E-COINBASE/BTCUSDT.csv.gz,58962149,48d3488cc484bd1314f69ee6839e81fa0abc812ef46bcb4d8c3b251780cf717b,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-25T23:59:59.9696610;2025-07-26T00:00:00.0557379;05f0e247-b5ee-495e-832c-aa457cd68a56;117633.27;0.06771081;BUY;;854558946;2a34adcc-5894-44e7-ad1a-d5d7dd4844ca;021eb734-15be-46fd-877f-8b38bf9ae0e1,778176
20250726,BINANCE,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250726/E-BINANCE/BTCUSDT.csv.gz,102516611,cfa072bfbc578e85ae04f92d8d7732f7c969d60430f84aa03f89b3b14ca7951b,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-26T23:59:59.9340000;2025-07-26T23:59:59.9360990;7e0bdbc1-53d4-40a0-bcad-e4e01c254fb3;118166.28;0.00005;SELL;;1704419098;;,2411760
20250726,BITGET,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250726/E-BITGET/BTCUSDT.csv.gz,12535793,0fdeb04f5e384f84901efab06571c427cbef55cb486b52a6519f1ed43f11b56f,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-26T23:59:58.7790000;2025-07-26T23:59:58.9128059;b228717f-c667-4af0-864b-dd5da9564d8f;117895.01;0.000001;BUY;;;;,305165
20250726,BYBITSPOT,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250726/E-BYBITSPOT/BTCUSDT.csv.gz,11102234,4e73a854ebaeca6553ad25e223c6601a61bbec9a7592cc20b51221639101deab,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-26T23:59:58.7560000;2025-07-26T23:59:58.7978553;1d121543-afc4-49d7-b06c-60fd4ea72f7e;117909;0.001187;BUY;;;;,309388
20250726,COINBASE,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250726/E-COINBASE/BTCUSDT.csv.gz,27302863,e2bafc4dab8de9f761826916cb8f587b2ee4e62afbed7bf005f0bf340c4cc895,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-26T23:59:58.7791830;2025-07-26T23:59:58.8850395;70691208-12ce-456c-9574-e624e1b7b235;117969.63;0.00000033;BUY;;854923131;6a442d14-8b0c-490d-bc5e-9e90f8ca2423;041e331c-63d3-481b-bdef-b2fa04f0d676,364186
20250727,BINANCE,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250727/E-BINANCE/BTCUSDT.csv.gz,116181392,d1bc73b60ac1a927fc990f3328ca00a4e4bff8dd4bc75dd0d1a80267774b98aa,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-27T23:59:59.9380000;2025-07-27T23:59:59.9407373;f53b3933-7c6f-4fa7-81a9-017b1ec1eee1;119639.57;0.0005;SELL;;1707151689;;,2732589
20250727,BITGET,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250727/E-BITGET/BTCUSDT.csv.gz,16104208,3ffc8538a8f82bf5af010df11a06d60a2e76cdc865d3cf019ec9189d100bf37b,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-27T23:59:59.9710000;2025-07-28T00:00:00.0993030;27b41ccc-1810-4c68-8fe2-4ab081504f98;119422.05;0.000806;SELL;;;;,394955
20250727,BYBITSPOT,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250727/E-BYBITSPOT/BTCUSDT.csv.gz,11887386,3fb542c61405ae07fa15da55939603e03f70f9a4a4efb4b26655fb393e6f28fb,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-27T23:59:58.9640000;2025-07-27T23:59:59.0022504;b52e5f59-0707-4468-a343-b8dd3500ab3a;119434.3;0.00018;BUY;;;;,331423
20250727,COINBASE,BTCUSDT,v6,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250727/E-COINBASE/BTCUSDT.csv.gz,20705702,6fdd3e2864b527fbdf6982763a6eed2b1928b95052620c841e6562f8da173054,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-27T23:59:59.7540880;2025-07-27T23:59:59.8394029;998901cf-a64c-42ef-b01a-98252d999dde;119465.52;0.00000912;BUY;;855196440;c37451a6-4f82-436b-bcad-6a60c456a742;0ace2ad7-7306-4047-bb1b-8d3f2ab2c339,273310
20250728,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250728/E-BINANCE/BTCUSDT.csv.gz,70533294,fc2fa4b1148ad3649dea8fead8465534d37dcdd038af32f805ea2fed44aed126,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-28T23:59:59.9640000;2025-07-28T23:59:59.9654650;95a828b9-001a-496e-b2f3-fdea86850a22;118062.32;0.00032;BUY;;5117163958;;,1824778
20250728,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250728/E-BITGET/BTCUSDT.csv.gz,19076795,67972370f4560ca013884731e2db442b41c339fc34e4efbf8b07e444363ad09d,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-28T23:59:58.8970000;2025-07-28T23:59:59.0333523;f89e33c1-3300-4d64-a631-87d4b0f7c50b;118089.46;0.005273;BUY;;;;,470876
20250728,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250728/E-BYBITSPOT/BTCUSDT.csv.gz,19791865,247b9429d0811db3dbc9c9f69e46a534563677e0587f66f9a1f786381104ff1e,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-28T23:59:59.6890000;2025-07-28T23:59:59.7277962;6095c1ca-3d03-42a3-937b-eeee7356b964;118079.8;0.000042;BUY;;;;,558621
20250728,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250728/E-COINBASE/BTC-USD.csv.gz,27288286,4203bef2b8596316338dcbd74eed8bfb61dc0c63064ee02dd7c2a27336c96c88,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-28T23:59:57.3181780;2025-07-28T23:59:57.3959579;acce49f5-9d63-44cb-acc9-0945fb85f667;118070.59;0.00037824;SELL;;855550146;140d839b-57bd-4ad1-bdab-f24ec676e913;06643b71-1122-463c-8a98-678ff4b07068,353537
20250729,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250729/E-BINANCE/BTCUSDT.csv.gz,75391964,b53f27b063038023dfee39ca0f6e3561bbf4a9319cfb3a4874517dbddb22c5f5,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-29T23:59:59.4380000;2025-07-29T23:59:59.4404210;35e8fc17-7937-4134-9714-a3ebd10c50ba;117950.76;0.00007;BUY;;5119120652;;,1956695
20250729,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250729/E-BITGET/BTCUSDT.csv.gz,34526631,ea6daf59144cbd07d8f83a20a417858a7a6a4ef9d74e1165bc5a227d96f89173,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-29T23:59:59.8410000;2025-07-29T23:56:12.1387002;1136fd1a-8b64-4272-be34-283995a999cb;117935.25;0.000224;SELL;;;;,852686
20250729,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250729/E-BYBITSPOT/BTCUSDT.csv.gz,20451096,2b775f1cd3ae37a1804a31b1bacdc83972136b88621422e18da6ae44c0a12cfa,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-29T23:59:57.1360000;2025-07-29T23:59:57.1754855;5dce7855-97c6-4947-9d8d-31a57acd1c36;117938.9;0.084785;SELL;;;;,577075
20250729,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250729/E-COINBASE/BTC-USD.csv.gz,28338093,340c57a6a470344180b160fcc8e3494bb4ffc23da47e4ca577cf66afb12a1be3,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-29T23:59:59.8056180;2025-07-29T23:59:59.8912972;afb63f34-0a0c-497f-9113-5d4dd9b835ce;117933.39;0.00034228;SELL;;855921490;4ddd9e6a-c1cf-434f-84c6-af00b1bfa8f9;414322e1-e028-4056-8695-f11c7c7536a6,371247
20250730,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250730/E-BINANCE/BTCUSDT.csv.gz,76995061,672c9bfa7efc69866b1dc04876706a92271bdb59e3c7b0046987a3211acfceb2,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-30T23:59:59.5240000;2025-07-30T23:59:59.5265292;c1b68578-13ff-4af0-b7c3-c4a0b931bf84;117840.3;0.00081;BUY;;5121118021;;,1997370
20250730,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250730/E-BITGET/BTCUSDT.csv.gz,11650144,42763735af9ae56a4693ec67240bcc8fa2cd4dbf6e828a1149b592d1338081ba,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-30T23:59:59.3820000;2025-07-30T23:59:59.5150734;72c493e9-fec7-4fa4-8162-b56a111cafbf;117826.01;0.000359;BUY;;;;,296636
20250730,BYBITSPOT,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250730/E-BYBITSPOT/BTCUSDT.csv.gz,23712818,8099f6a2ddf72a90466b259796326b802d531885dc1ba8dc9a22310f57730367,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-30T23:59:59.4840000;2025-07-30T23:59:59.5229512;7d7130e0-d3bc-4c4c-b39c-9383b162103a;117821.4;0.065823;BUY;;;;,682981
20250730,COINBASE,BTC-USD,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250730/E-COINBASE/BTC-USD.csv.gz,28988361,df41eb5cbcab652a0c254fd6515d74eaaac61d9af8c3ee6ebfeb7530ecfa0149,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-30T23:59:58.6636260;2025-07-30T23:59:58.7483608;ce5f6b99-fc85-4f6e-811e-094bf87e8ad3;117830.15;0.00008402;BUY;;856299923;74124676-8e50-40f5-99b8-b42dda173aaf;87631694-fe73-4ae1-be64-418e68c1a221,378128
20250731,BINANCE,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250731/E-BINANCE/BTCUSDT.csv.gz,71918891,787b01c800cbe654ba67d8ad4ce8f569e528cff9e72feaee8eded8ee4881ee6b,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-31T23:59:59.9740000;2025-07-31T23:59:59.9761601;aa646d04-8a8d-4022-b652-2b442422d7db;115764.08;0.0165;BUY;;5122977553;;,1859532
20250731,BITGET,BTCUSDT,v7,/Users/ygorfrancisco/Desktop/acd-monitor/data_v7/canonical/20250731/E-BITGET/BTCUSDT.csv.gz,6358232,aa71120f17c5931917ca20f85db6b8220cd43338fde61ded7bff03604e382b08,time_exchange;time_coinapi;guid;price;base_amount;taker_side;id_exch_guid;id_exch_int_inc;order_id_maker;order_id_taker,2025-07-31T23:59:58.3310000;2025-07-31T23:59:58.4696694;a535376c-eeca-4072-b033-b16f176c7a27;115773.97;0.024463;SELL;;;;,167101
